connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,fragment_errors,service_type,destination_syn_error_rate,destination_bytes,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
0,0.01,0.0,S0,2,0.0,tcp,0.0,0.01,255,0,http,0.01,0,0,255,0.02,0.0,normal
0,0.01,0.0,SF,3,0.02,tcp,0.5,0.0,255,0,http,0.0,530,1,91,0.0,0.0,normal
0,0.0,0.0,SF,2,0.0,tcp,0.0,0.0,255,0,http,0.0,5280,1,255,0.0,0.0,normal
0,0.02,0.0,SF,20,0.05,tcp,0.0,0.0,255,0,http,0.0,9133,1,62,0.0,0.0,normal
0,0.01,0.0,SF,11,0.02,tcp,0.17,0.0,255,0,http,0.0,1190,1,156,0.0,0.0,normal
0,0.0,0.0,S1,3,0.0,tcp,0.25,0.01,255,0,http,0.01,10220,1,255,0.0,0.0,normal
0,0.0,0.01,SF,4,0.0,udp,0.0,0.0,139,0,private,0.0,143,0,255,0.0,0.5,normal
0,0.14,0.0,REJ,1,0.17,tcp,1.0,0.0,255,0,http,0.0,0,0,7,1.0,0.0,normal
0,0.02,0.0,SF,2,0.04,tcp,0.0,0.0,255,0,http,0.0,1165,1,50,0.0,0.0,normal
0,0.07,0.0,SF,1,0.02,tcp,0.67,0.0,255,0,http,0.0,2311,1,14,0.0,0.0,normal
0,0.0,0.0,SF,10,0.0,tcp,0.2,0.0,255,0,http,0.0,5071,1,255,0.0,0.0,normal
0,0.22,0.07,SF,3,0.03,tcp,0.0,0.02,63,0,ftp_data,0.0,0,0,67,0.0,0.67,normal
0,0.0,0.01,SF,240,0.0,udp,0.01,0.0,203,0,domain_u,0.0,126,0,243,0.0,0.01,normal
0,0.96,0.6,SF,3,0.0,udp,0.0,0.0,1,0,other,0.0,0,0,247,0.0,0.67,normal
0,0.0,0.01,SF,105,0.0,udp,0.02,0.0,253,0,domain_u,0.0,112,0,255,0.0,0.02,normal
0,0.0,0.02,SF,38,0.0,udp,0.02,0.0,202,0,domain_u,0.0,111,0,255,0.0,0.0,normal
0,0.0,0.0,SF,1,0.01,tcp,0.0,0.0,255,0,http,0.0,35147,1,202,0.0,0.0,normal
0,0.29,0.03,SF,2,0.04,tcp,0.0,0.0,48,0,ftp_data,0.0,0,0,129,0.02,0.0,normal
0,0.01,0.06,SF,1,0.0,tcp,0.0,0.0,6,0,finger,0.0,138,0,82,0.0,0.0,normal
0,0.19,0.03,SF,4,0.04,tcp,0.0,0.0,54,0,ftp_data,0.0,0,1,211,0.0,0.5,normal
0,0.1,0.0,SF,10,0.02,tcp,0.0,0.0,255,0,http,0.0,2762,1,10,0.0,0.0,normal
0,0.1,0.01,SF,2,0.0,icmp,0.0,0.0,21,0,urp_i,0.0,0,0,255,0.0,1.0,normal
0,0.01,0.0,SF,12,0.02,tcp,0.0,0.0,255,0,http,0.0,415,1,164,0.0,0.0,normal
0,0.03,0.0,SF,2,0.01,tcp,0.5,0.0,255,0,http,0.0,736,1,37,0.0,0.0,normal
0,0.0,0.05,SF,1,0.0,tcp,1.0,0.0,72,0,smtp,0.48,1548,1,255,0.02,0.0,normal
13339,0.0,0.01,SF,1,0.0,tcp,0.0,0.95,105,0,telnet,0.96,7286,1,209,0.0,0.0,normal
0,0.03,0.0,REJ,1,0.22,tcp,1.0,0.0,130,0,http,0.0,0,0,39,1.0,0.0,normal
0,0.0,0.0,SF,9,0.0,tcp,0.0,0.0,255,0,http,0.0,560,1,255,0.0,0.0,normal
0,0.0,0.02,SF,70,0.0,udp,0.01,0.0,216,0,domain_u,0.0,166,0,255,0.0,0.0,normal
0,1.0,0.0,SF,2,0.0,tcp,0.0,0.0,1,0,http,0.0,599,1,1,0.0,0.0,normal
0,0.0,0.0,SF,10,0.0,tcp,0.0,0.0,255,0,http,0.0,1374,1,255,0.0,0.0,normal
0,0.0,0.0,SF,10,0.0,tcp,0.0,0.0,255,0,http,0.0,3200,1,255,0.0,0.0,normal
0,0.0,0.02,SF,137,0.0,udp,0.01,0.0,222,0,domain_u,0.0,137,0,255,0.0,0.01,normal
0,0.83,0.17,SF,4,0.0,tcp,0.0,0.0,10,0,ftp_data,0.0,0,1,12,0.0,0.0,normal
0,0.34,0.08,SF,1,0.05,tcp,0.0,0.0,37,0,ftp_data,0.0,0,0,77,0.0,0.0,normal
0,0.03,0.12,SF,1,0.02,tcp,0.0,0.0,101,0,smtp,0.0,332,1,33,0.0,0.0,normal
1,0.02,0.05,SF,1,0.01,tcp,1.0,0.0,168,0,smtp,0.0,336,1,59,0.0,0.0,normal
0,0.01,0.01,SF,2,0.0,udp,0.5,0.0,248,0,domain_u,0.0,44,0,255,0.0,0.0,normal
0,0.01,0.0,SF,25,0.02,tcp,0.08,0.0,255,0,http,0.0,724,1,149,0.0,0.0,normal
0,0.0,0.0,S1,1,0.0,tcp,0.0,0.01,255,0,http,0.01,29200,1,255,0.0,0.0,normal
0,0.08,0.0,SF,5,0.02,tcp,0.25,0.0,255,0,http,0.0,8110,1,13,0.0,0.0,normal
0,0.01,0.0,SF,7,0.03,tcp,0.0,0.0,255,0,http,0.0,935,1,96,0.0,0.0,normal
0,0.09,0.0,SF,6,0.05,tcp,0.29,0.0,255,0,http,0.0,4267,1,11,0.0,0.0,normal
0,0.02,0.0,SF,17,0.04,tcp,0.0,0.0,255,0,http,0.0,9813,1,42,0.0,0.0,normal
0,0.0,0.01,SF,89,0.0,udp,0.02,0.0,254,0,domain_u,0.0,69,0,255,0.0,0.0,normal
0,0.0,0.0,SF,4,0.0,tcp,0.5,0.0,255,0,http,0.0,263,1,255,0.0,0.0,normal
0,0.0,0.0,SF,1,0.0,tcp,0.0,0.0,255,0,http,0.0,8386,1,255,0.0,0.0,normal
0,0.0,0.0,SF,23,0.0,tcp,0.0,0.0,255,0,http,0.0,1085,1,255,0.01,0.0,normal
0,0.07,0.01,SF,3,0.0,udp,0.2,0.0,252,0,domain_u,0.0,46,0,255,0.0,0.0,normal
0,0.01,0.0,SF,10,0.02,tcp,0.25,0.0,255,0,http,0.0,8134,1,166,0.0,0.0,normal
0,0.02,0.0,SF,11,0.01,tcp,0.1,0.0,255,0,http,0.0,5417,1,45,0.0,0.0,normal
0,0.03,0.0,SF,1,0.04,tcp,0.0,0.0,255,0,http,0.0,8420,1,30,0.0,0.0,normal
0,0.0,0.01,SF,1,0.0,udp,0.0,0.0,246,0,domain_u,0.0,101,0,255,0.0,0.0,normal
0,0.05,0.0,SF,3,0.06,tcp,0.25,0.0,255,0,http,0.0,9884,1,21,0.05,0.0,normal
0,0.4,0.8,SF,2,0.0,tcp,0.0,0.0,2,0,ftp_data,0.0,0,1,5,0.0,0.0,normal
0,0.06,0.0,SF,2,0.05,tcp,0.0,0.0,255,0,http,0.0,1233,1,17,0.0,0.0,normal
0,0.01,0.0,SF,16,0.02,tcp,0.0,0.0,255,0,http,0.0,2119,1,96,0.0,0.0,normal
0,0.01,0.53,S1,1,0.0,tcp,0.0,0.3,23,0,telnet,0.05,2832,1,135,0.49,0.0,normal
0,0.04,0.0,SF,26,0.03,tcp,0.0,0.0,255,0,http,0.0,383,1,26,0.0,0.0,normal
0,0.02,0.08,SF,1,0.02,tcp,0.0,0.0,190,0,smtp,0.0,338,1,52,0.0,0.0,normal
0,0.01,0.0,SF,12,0.04,tcp,0.0,0.0,255,0,http,0.0,420,1,78,0.0,0.0,normal
0,0.0,0.0,SF,33,0.0,tcp,0.06,0.0,255,0,http,0.0,11322,1,255,0.0,0.0,normal
13904,1.0,0.0,SF,1,0.0,tcp,0.0,0.0,1,0,telnet,0.0,47657,1,1,0.0,0.0,normal
16941,0.74,0.54,SF,4,0.0,udp,0.0,0.0,2,0,other,0.0,105,0,255,0.0,0.5,normal
0,0.01,0.0,SF,6,0.05,tcp,0.0,0.0,255,0,http,0.0,6676,1,68,0.0,0.0,normal
0,0.01,0.0,SF,4,0.03,tcp,0.0,0.0,255,0,http,0.0,984,1,130,0.0,0.0,normal
0,0.07,0.0,SF,5,0.06,tcp,0.0,0.0,255,0,http,0.0,4794,1,15,0.0,0.0,normal
0,0.0,0.01,SF,146,0.0,udp,0.01,0.0,254,0,domain_u,0.0,139,0,255,0.0,0.01,normal
0,0.0,0.0,SF,22,0.0,tcp,0.0,0.0,255,0,http,0.0,2578,1,255,0.0,0.0,normal
0,0.01,0.0,SF,14,0.05,tcp,0.0,0.0,255,0,http,0.0,584,1,111,0.0,0.0,normal
0,0.0,0.0,SF,5,0.0,tcp,0.0,0.0,255,0,http,0.0,1922,1,255,0.0,0.0,normal
0,0.0,0.0,SF,6,0.0,tcp,0.35,0.0,255,0,http,0.0,421,1,255,0.0,0.0,normal
0,0.02,0.0,SF,4,0.04,tcp,0.22,0.0,255,0,http,0.0,751,1,52,0.0,0.0,normal
0,0.5,0.0,SF,1,0.04,tcp,0.0,0.0,255,0,http,0.0,434,1,2,0.0,0.0,normal
0,0.05,0.24,REJ,1,0.0,tcp,0.0,0.0,6,0,http,0.05,0,0,21,0.29,0.0,normal
0,1.0,0.0,SF,6,0.02,tcp,0.0,0.01,97,0,ftp_data,0.0,0,1,12,0.0,0.0,normal
0,0.1,0.0,SF,1,0.03,tcp,0.0,0.01,207,0,http,0.0,17975,1,10,0.0,0.0,normal
0,0.04,0.0,SF,5,0.03,tcp,0.0,0.0,255,0,http,0.0,7185,1,27,0.0,0.0,normal
0,0.02,0.07,SF,1,0.03,tcp,1.0,0.0,78,0,smtp,0.0,328,1,58,0.0,0.0,normal
0,1.0,0.0,SF,373,0.0,udp,0.0,0.0,255,0,other,0.0,4,0,255,0.0,0.0,normal
1,0.0,0.03,SF,2,0.0,tcp,0.0,0.0,6,0,auth,0.0,39,1,255,0.0,1.0,normal
0,0.03,0.07,REJ,1,0.0,tcp,1.0,0.0,21,0,http,0.0,0,0,30,0.7,0.0,normal
5,0.0,0.02,SF,1,0.01,tcp,1.0,0.0,162,0,smtp,0.0,333,1,215,0.0,0.0,normal
0,0.01,0.0,SF,160,0.0,udp,0.01,0.0,255,0,domain_u,0.0,44,0,255,0.0,0.0,normal
0,0.04,0.0,SF,1,0.03,tcp,0.0,0.0,255,0,http,0.0,21067,1,23,0.0,0.0,normal
0,0.0,0.0,SF,5,0.0,tcp,0.17,0.0,255,0,http,0.0,318,1,255,0.0,0.0,normal
0,0.0,0.01,SF,255,0.0,udp,0.0,0.0,252,0,domain_u,0.0,126,0,255,0.0,0.0,normal
398,0.8,0.54,SF,5,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,130,0.0,0.6,normal
0,0.25,0.0,SF,1,0.03,tcp,0.0,0.0,255,0,http,0.0,10111,1,4,0.0,0.0,normal
0,0.12,0.0,SF,8,0.01,tcp,0.3,0.0,209,0,http,0.0,14073,1,8,0.0,0.0,normal
0,0.01,0.0,SF,1,0.01,tcp,0.0,0.0,255,0,http,0.0,1397,1,85,0.0,0.0,normal
0,0.0,0.02,S1,2,0.0,tcp,0.0,0.33,3,0,telnet,0.0,16934,1,255,0.74,1.0,normal
0,0.01,0.0,SF,20,0.0,tcp,0.0,0.0,255,0,http,0.0,337,1,255,0.0,0.0,normal
0,0.5,0.0,REJ,1,0.16,tcp,1.0,0.0,253,0,http,0.0,0,0,2,1.0,0.0,normal
1,0.01,0.02,SF,1,0.01,tcp,0.0,0.0,213,0,smtp,0.0,374,1,182,0.0,0.0,normal
0,0.0,0.01,SF,1,0.0,tcp,0.6,0.0,245,0,http,0.0,5163,1,255,0.0,0.0,normal
0,0.86,0.07,SF,1,0.0,udp,0.0,0.0,36,0,ntp_u,0.0,48,0,42,0.0,0.0,normal
0,0.14,0.0,SF,1,0.08,tcp,0.0,0.01,255,0,http,0.0,3990,1,7,0.0,0.0,normal
0,0.01,0.0,SF,4,0.17,tcp,0.0,0.0,245,0,http,0.0,6825,1,88,0.14,0.0,normal
0,0.01,0.0,SF,1,0.13,tcp,1.0,0.0,246,0,http,0.0,7527,1,84,0.32,0.0,normal
0,0.0,0.01,SF,281,0.0,udp,0.0,0.0,251,0,domain_u,0.0,130,0,255,0.0,0.0,normal
0,0.0,0.0,SF,198,0.0,udp,0.01,0.0,255,0,domain_u,0.0,72,0,255,0.0,0.01,normal
0,0.08,0.0,SF,12,0.02,tcp,0.0,0.0,255,0,http,0.0,1109,1,12,0.0,0.0,normal
0,0.0,0.01,SF,5,0.0,tcp,0.0,0.0,249,0,http,0.0,2507,1,255,0.0,0.0,normal
0,0.0,0.0,SF,1,0.0,tcp,1.0,0.0,255,0,http,0.0,602,1,255,0.0,0.0,normal
0,0.0,0.0,SF,3,0.0,tcp,0.0,0.0,255,0,http,0.0,11193,1,255,0.0,0.0,normal
0,0.0,0.0,SF,24,0.0,tcp,0.0,0.0,255,0,http,0.0,4083,1,255,0.0,0.0,normal
0,0.01,0.0,SF,20,0.0,tcp,0.12,0.0,255,0,http,0.0,1394,1,255,0.0,0.0,normal
0,0.01,0.02,SF,150,0.0,udp,0.01,0.0,228,0,domain_u,0.0,138,0,255,0.0,0.01,normal
550,0.95,0.65,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.01,0.0,SF,1,0.03,tcp,0.0,0.0,255,0,http,0.0,5966,1,120,0.0,0.0,normal
0,0.14,0.0,SF,1,0.03,tcp,0.33,0.0,255,0,http,0.0,7003,1,7,0.0,0.0,normal
2835,0.9,0.62,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.02,0.0,SF,15,0.05,tcp,0.0,0.0,255,0,http,0.0,2500,1,46,0.0,0.0,normal
3209,0.19,0.13,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.0,0.01,SF,156,0.0,udp,0.0,0.0,254,0,domain_u,0.0,74,0,255,0.0,0.0,normal
0,0.01,0.01,SF,151,0.0,udp,0.01,0.0,254,0,domain_u,0.0,44,0,255,0.0,0.01,normal
0,0.03,0.0,SF,4,0.07,tcp,0.0,0.0,255,0,http,0.0,15360,1,32,0.0,0.0,normal
0,0.0,0.01,SF,255,0.0,udp,0.0,0.0,235,0,domain_u,0.0,74,0,255,0.0,0.0,normal
1,0.0,0.06,SF,1,0.0,tcp,1.0,0.01,134,0,smtp,0.02,358,1,255,0.0,0.0,normal
0,0.04,0.0,SF,1,0.02,tcp,1.0,0.0,255,0,http,0.0,39228,1,27,0.0,0.0,normal
0,0.04,0.0,SF,23,0.06,tcp,0.08,0.0,255,0,http,0.0,2280,1,23,0.0,0.0,normal
14101,0.97,0.58,SF,4,0.0,udp,0.0,0.0,4,0,other,0.0,105,0,255,0.0,0.5,normal
0,0.0,0.0,SF,22,0.0,udp,0.0,0.0,255,0,domain_u,0.0,74,0,255,0.0,0.0,normal
0,0.05,0.11,SF,1,0.02,tcp,1.0,0.0,231,0,smtp,0.0,409,1,19,0.0,0.0,normal
0,0.0,0.02,SF,1,0.0,tcp,0.0,0.0,241,0,http,0.0,3011,1,255,0.0,0.0,normal
0,0.01,0.08,SF,1,0.02,tcp,0.0,0.0,132,0,smtp,0.0,331,1,90,0.0,0.0,normal
0,0.01,0.0,SF,6,0.02,tcp,0.25,0.0,255,0,http,0.0,1761,1,87,0.0,0.0,normal
0,0.01,0.01,SF,178,0.0,udp,0.0,0.0,254,0,domain_u,0.0,79,0,255,0.0,0.01,normal
0,0.12,0.0,SF,8,0.1,tcp,0.22,0.0,255,0,http,0.0,4930,1,8,0.0,0.0,normal
0,0.35,0.03,SF,2,0.03,tcp,0.0,0.0,76,0,ftp_data,0.0,0,1,180,0.0,0.0,normal
0,0.0,0.01,SF,5,0.0,tcp,0.0,0.0,251,0,http,0.0,303,1,255,0.0,0.0,normal
0,0.01,0.0,SF,2,0.02,tcp,0.0,0.01,255,0,http,0.01,2568,1,189,0.0,0.0,normal
0,0.23,0.04,SF,2,0.02,tcp,0.0,0.0,91,0,ftp_data,0.0,0,1,137,0.0,0.0,normal
0,0.03,0.0,SF,10,0.03,tcp,0.0,0.0,255,0,http,0.0,498,1,32,0.0,0.0,normal
0,0.36,0.02,SF,8,0.0,tcp,0.0,0.0,92,0,ftp_data,0.0,0,1,255,0.0,0.0,normal
0,0.33,0.0,SF,3,0.05,tcp,0.0,0.0,255,0,http,0.0,2774,1,3,0.0,0.0,normal
0,0.25,0.0,REJ,1,0.08,tcp,0.0,0.0,185,0,http,0.0,0,0,4,1.0,0.0,normal
0,0.0,0.0,SF,3,0.0,tcp,0.0,0.0,255,0,http,0.0,1653,1,255,0.0,0.0,normal
0,0.0,0.0,SF,5,0.0,tcp,0.33,0.0,255,0,http,0.0,306,1,255,0.0,0.0,normal
0,0.45,0.07,SF,20,0.0,tcp,0.0,0.0,1,0,other,0.0,0,0,255,0.0,0.75,normal
0,0.0,0.0,SF,5,0.0,tcp,0.0,0.0,255,0,http,0.0,405,1,255,0.0,0.0,normal
0,0.01,0.0,SF,25,0.03,tcp,0.0,0.0,255,0,http,0.0,284,1,133,0.0,0.0,normal
1228,0.91,0.65,SF,1,0.0,udp,0.0,0.0,2,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.0,0.01,SF,198,0.0,udp,0.01,0.0,161,0,domain_u,0.0,126,0,200,0.0,0.01,normal
0,0.44,0.03,SF,15,0.0,tcp,0.0,0.0,112,0,ftp_data,0.0,0,0,255,0.0,0.0,normal
0,0.03,0.0,SF,1,0.05,tcp,0.0,0.01,255,0,http,0.03,398,1,40,0.0,0.0,normal
0,0.01,0.0,REJ,1,0.06,tcp,0.0,0.0,255,0,http,0.0,0,0,142,0.53,0.0,normal
0,0.01,0.0,SF,21,0.03,tcp,0.09,0.0,255,0,http,0.0,275,1,79,0.0,0.0,normal
0,0.11,0.0,SF,7,0.01,tcp,0.22,0.0,255,0,http,0.0,9819,1,9,0.0,0.0,normal
27,0.01,0.05,SF,1,0.0,tcp,0.0,0.0,30,0,ftp,0.0,4152,1,130,0.0,0.0,normal
0,0.0,0.01,SF,1,0.0,tcp,0.0,0.0,228,0,http,0.0,11512,1,255,0.0,0.0,normal
0,0.25,0.0,SF,4,0.06,tcp,0.0,0.0,255,0,http,0.0,6418,1,4,0.0,0.0,normal
5,0.03,0.06,SF,1,0.03,tcp,0.0,0.0,72,0,smtp,0.0,369,1,32,0.0,0.0,normal
0,0.0,0.0,SF,2,0.0,tcp,0.17,0.0,255,0,http,0.0,3413,1,255,0.0,0.0,normal
0,0.14,0.0,SF,2,0.06,tcp,0.0,0.0,255,0,http,0.0,2117,1,7,0.0,0.0,normal
0,0.33,0.0,SF,3,0.04,tcp,0.0,0.0,255,0,http,0.0,6464,1,3,0.0,0.0,normal
0,0.01,0.0,SF,94,0.0,udp,0.01,0.0,255,0,domain_u,0.0,44,0,255,0.0,0.0,normal
0,0.0,0.0,SF,13,0.0,tcp,0.0,0.0,255,0,http,0.0,1688,1,255,0.0,0.0,normal
0,0.01,0.01,SF,111,0.0,udp,0.02,0.0,227,0,domain_u,0.0,45,0,255,0.0,0.0,normal
0,0.01,0.0,SF,1,0.03,tcp,0.0,0.0,255,0,http,0.0,1615,1,106,0.0,0.0,normal
0,0.0,0.0,SF,4,0.0,tcp,0.0,0.0,255,0,http,0.0,1211,1,255,0.0,0.0,normal
7130,0.75,0.55,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.0,0.0,SF,6,0.0,tcp,0.0,0.01,255,0,http,0.01,2304,1,255,0.0,0.0,normal
0,0.0,0.0,SF,22,0.0,tcp,0.1,0.0,255,0,http,0.0,255,1,255,0.0,0.0,normal
0,0.0,0.0,SF,29,0.0,tcp,0.0,0.0,255,0,http,0.0,1206,1,255,0.0,0.0,normal
0,0.0,0.0,SF,19,0.0,tcp,0.13,0.0,255,0,http,0.0,1422,1,255,0.0,0.0,normal
0,0.0,0.01,SF,310,0.0,udp,0.0,0.0,254,0,domain_u,0.0,74,0,255,0.0,0.0,normal
0,0.0,0.0,SF,3,0.0,tcp,0.5,0.0,255,0,http,0.0,3729,1,255,0.0,0.0,normal
0,0.02,0.0,SF,5,0.04,tcp,0.0,0.0,255,0,http,0.0,8585,1,55,0.0,0.0,normal
0,0.01,0.04,SF,1,0.02,tcp,1.0,0.01,100,0,smtp,0.01,281,1,153,0.0,0.0,normal
0,0.01,0.02,SF,1,0.0,tcp,0.0,0.0,92,0,http,0.0,3136,1,99,0.0,0.0,normal
0,1.0,0.0,SF,379,0.0,udp,0.0,0.0,255,0,other,0.0,4,0,255,0.0,0.0,normal
0,0.03,0.0,SF,4,0.02,tcp,0.12,0.01,255,0,http,0.03,753,1,30,0.0,0.0,normal
0,0.03,0.0,SF,1,0.02,tcp,0.21,0.0,255,0,http,0.0,9737,1,34,0.0,0.0,normal
0,0.01,0.0,SF,2,0.02,tcp,0.0,0.0,255,0,http,0.0,1646,1,148,0.0,0.0,normal
0,0.02,0.0,SF,7,0.03,tcp,0.0,0.0,170,0,http,0.0,555,1,45,0.0,0.0,normal
0,0.01,0.0,SF,17,0.03,tcp,0.0,0.0,255,0,http,0.0,349,1,74,0.0,0.0,normal
0,0.38,0.03,SF,21,0.0,tcp,0.0,0.0,73,0,ftp_data,0.0,0,0,192,0.0,0.0,normal
0,0.17,0.0,SF,1,0.04,tcp,0.0,0.0,255,0,http,0.0,193,1,6,0.0,0.0,normal
0,0.0,0.0,SF,7,0.0,tcp,0.0,0.0,255,0,http,0.0,4758,1,255,0.0,0.0,normal
0,0.4,0.04,SF,11,0.0,tcp,0.0,0.0,1,0,other,0.02,0,0,227,0.0,0.27,normal
0,0.0,0.01,SF,75,0.0,udp,0.01,0.0,241,0,domain_u,0.0,109,0,255,0.0,0.03,normal
0,0.04,0.0,SF,16,0.06,tcp,0.12,0.0,255,0,http,0.0,2922,1,23,0.0,0.0,normal
0,0.0,0.0,SF,20,0.0,tcp,0.0,0.0,255,0,http,0.0,1800,1,255,0.0,0.0,normal
0,0.03,0.0,SF,2,0.06,tcp,0.0,0.06,35,0,http,0.0,553,1,32,0.0,0.0,normal
0,1.0,0.0,SF,1,0.04,tcp,0.0,0.0,255,0,http,0.0,1053,1,1,0.0,0.0,normal
0,0.02,0.0,SF,2,0.03,tcp,0.0,0.0,255,0,http,0.0,13389,1,45,0.0,0.0,normal
0,0.0,0.0,SF,3,0.03,tcp,0.0,0.0,255,0,http,0.0,872,1,201,0.0,0.0,normal
0,0.02,0.0,SF,7,0.05,tcp,0.25,0.0,255,0,http,0.0,297,1,45,0.0,0.0,normal
0,0.02,0.08,SF,2,0.01,tcp,0.0,0.0,175,0,smtp,0.0,335,1,52,0.0,1.0,normal
0,0.32,0.04,SF,4,0.04,tcp,0.0,0.0,48,0,ftp_data,0.0,0,1,133,0.0,0.0,normal
0,0.01,0.01,SF,145,0.0,udp,0.01,0.0,254,0,domain_u,0.0,42,0,255,0.0,0.01,normal
1,0.02,0.07,SF,1,0.01,tcp,1.0,0.01,138,0,smtp,0.02,335,1,57,0.0,0.0,normal
0,0.02,0.0,SF,1,0.01,tcp,0.42,0.0,255,0,http,0.0,598,1,53,0.0,0.0,normal
0,0.0,0.0,SF,14,0.0,tcp,0.0,0.0,255,0,http,0.0,772,1,255,0.0,0.0,normal
0,0.2,0.0,SF,1,0.01,tcp,0.31,0.0,255,0,http,0.0,602,1,5,0.0,0.0,normal
0,0.0,0.0,SF,9,0.0,tcp,0.2,0.0,255,0,http,0.0,2445,1,255,0.0,0.0,normal
0,0.0,0.0,SF,10,0.01,tcp,0.18,0.0,255,0,http,0.0,1512,1,240,0.0,0.0,normal
0,0.01,0.0,SF,7,0.0,tcp,0.0,0.0,255,0,http,0.0,290,1,255,0.0,0.0,normal
0,0.0,0.0,SF,243,0.0,udp,0.01,0.0,255,0,domain_u,0.0,81,0,255,0.0,0.01,normal
0,0.07,0.0,REJ,14,0.01,tcp,0.0,0.0,255,0,http,0.0,0,0,14,0.64,0.0,normal
0,0.03,0.0,SF,13,0.04,tcp,0.0,0.0,255,0,http,0.0,5915,1,34,0.0,0.0,normal
0,0.17,0.03,SF,1,0.0,tcp,1.0,0.0,33,0,ftp_data,0.0,0,1,199,0.0,0.0,normal
0,0.0,0.0,SF,27,0.0,tcp,0.0,0.0,255,0,http,0.0,821,1,255,0.0,0.0,normal
0,0.0,0.0,SF,70,0.0,udp,0.01,0.0,255,0,domain_u,0.0,129,0,255,0.0,0.0,normal
0,0.01,0.0,SF,8,0.01,tcp,0.0,0.0,255,0,http,0.0,28076,1,191,0.0,0.0,normal
0,0.0,0.0,SF,26,0.0,tcp,0.0,0.0,255,0,http,0.0,1960,1,255,0.0,0.0,normal
0,0.0,0.0,SF,10,0.01,tcp,0.23,0.0,255,0,http,0.0,319,1,216,0.0,0.0,normal
0,0.39,0.01,SF,287,0.0,udp,0.0,0.0,143,0,domain_u,0.0,45,0,176,0.0,0.01,normal
0,0.02,0.12,SF,1,0.01,tcp,0.0,0.01,143,0,smtp,0.0,338,1,50,0.0,0.0,normal
1031,0.93,0.6,SF,2,0.0,udp,0.0,0.0,3,0,other,0.0,105,0,255,0.0,1.0,normal
0,0.0,0.0,SF,37,0.0,tcp,0.08,0.0,255,0,http,0.0,1035,1,255,0.0,0.0,normal
0,1.0,0.0,SF,1,0.0,icmp,0.0,0.0,153,0,ecr_i,0.0,0,0,153,0.0,0.0,normal
142,0.01,0.0,SF,1,0.07,tcp,0.12,0.0,255,0,http,0.0,238,1,72,0.03,0.0,normal
0,0.02,0.0,SF,15,0.03,tcp,0.0,0.0,255,0,http,0.0,983,1,53,0.0,0.0,normal
0,0.0,0.01,SF,69,0.0,udp,0.01,0.0,241,0,domain_u,0.0,126,0,255,0.0,0.03,normal
0,0.0,0.0,SF,17,0.0,tcp,0.0,0.0,255,0,http,0.0,2638,1,255,0.0,0.0,normal
0,0.0,0.0,SF,20,0.0,tcp,0.0,0.0,255,0,http,0.0,1800,1,255,0.0,0.0,normal
0,0.01,0.0,SF,12,0.03,tcp,0.0,0.0,255,0,http,0.0,2028,1,88,0.0,0.0,normal
0,1.0,0.0,SF,1,0.02,tcp,0.13,0.0,255,0,http,0.0,657,1,1,0.0,0.0,normal
0,0.04,0.0,SF,1,0.07,tcp,0.0,0.01,255,0,http,0.04,17192,1,26,0.0,0.0,normal
0,0.01,0.0,SF,18,0.02,tcp,0.0,0.0,255,0,http,0.0,2324,1,179,0.0,0.0,normal
9592,0.9,0.41,SF,4,0.0,udp,0.0,0.0,2,0,other,0.0,105,0,255,0.0,0.5,normal
0,0.0,0.0,SF,26,0.0,udp,0.03,0.0,255,0,domain_u,0.0,151,0,255,0.0,0.0,normal
0,0.5,0.0,REJ,2,0.1,tcp,0.0,0.0,249,0,http,0.0,0,0,2,1.0,0.0,normal
0,0.01,0.0,SF,3,0.02,tcp,0.29,0.0,255,0,http,0.0,1108,1,163,0.0,0.0,normal
0,0.14,0.0,SF,1,0.01,tcp,0.0,0.0,168,0,smtp,0.0,344,1,7,0.0,0.0,normal
0,0.0,0.01,SF,7,0.0,tcp,0.0,0.02,245,0,http,0.02,2239,1,255,0.0,0.0,normal
0,0.0,0.01,SF,71,0.0,udp,0.01,0.0,165,0,domain_u,0.0,130,0,249,0.0,0.0,normal
0,0.12,0.0,SF,8,0.11,tcp,0.0,0.0,19,0,http,0.0,25948,1,8,0.0,0.0,normal
23,0.01,0.05,SF,1,0.0,tcp,0.0,0.0,27,0,ftp,0.0,903,1,146,0.01,0.0,normal
0,0.1,0.0,SF,1,0.0,udp,0.0,0.0,10,0,private,0.0,147,0,10,0.0,0.0,normal
0,0.04,0.0,SF,5,0.05,tcp,0.0,0.0,255,0,http,0.0,619,1,26,0.0,0.0,normal
