,syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
5629,0.0,11,0.01,0.03,SF,1,0.0,0,tcp,1.0,0.0,100,0.78,0,0,5235,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,329,0,1,129,0.0,0.0,normal
5632,0.0,0,0.02,0.0,SF,1,0.05,0,tcp,0.0,0.0,255,1.0,0,0,158,http,0.0,1.0,0.0,1,0.0,0.0,0.0,443,0,1,42,0.0,0.0,normal
5633,0.0,0,0.2,0.4,SF,1,0.02,0,tcp,0.0,0.0,166,0.8,0,0,1317,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,367,0,1,5,0.0,0.0,normal
5634,0.0,2638,0.99,0.87,SF,1,0.0,0,udp,0.0,0.0,1,0.0,0,0,145,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
5636,0.0,0,0.01,0.02,SF,134,0.0,0,udp,0.02,0.0,189,0.74,0,0,46,domain_u,0.0,1.0,0.0,136,0.0,0.0,0.0,46,0,0,254,0.0,0.0,normal
5637,0.0,6,0.01,0.05,SF,1,0.0,0,tcp,0.0,0.0,11,0.14,0,0,152,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,116202,0,1,79,0.0,0.0,normal
5638,0.0,0,0.03,0.0,SF,1,0.07,0,tcp,1.0,0.01,255,1.0,0,0,324,http,0.03,1.0,0.0,2,0.0,0.0,0.0,2178,0,1,38,0.0,0.0,normal
5639,0.0,0,0.25,0.0,SF,4,0.04,0,tcp,0.0,0.0,255,1.0,0,0,286,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1267,0,1,4,0.0,0.0,normal
5640,0.0,0,0.01,0.01,SF,116,0.0,0,udp,0.0,0.0,203,0.8,0,0,46,domain_u,0.0,1.0,0.0,116,0.0,0.0,0.0,46,0,0,255,0.0,0.0,normal
5641,0.0,0,0.0,0.01,SF,66,0.0,0,udp,0.03,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,71,0.0,0.0,0.0,121,0,0,255,0.0,0.0,normal
5642,0.0,0,0.0,0.0,SF,52,0.02,0,tcp,0.0,0.0,255,1.0,0,0,238,http,0.0,1.0,0.0,52,0.0,0.0,0.0,311,0,1,220,0.0,0.0,normal
5644,0.0,2,0.0,0.01,SF,1,0.0,0,tcp,1.0,0.0,3,0.01,0,0,817,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,481,0,1,255,0.0,0.0,normal
5645,0.0,0,0.01,0.01,SF,102,0.0,0,udp,0.01,0.0,254,1.0,0,0,46,domain_u,0.0,1.0,0.0,182,0.0,0.0,0.0,46,0,0,255,0.0,0.0,normal
5646,0.0,0,0.01,0.0,SF,6,0.05,0,tcp,0.0,0.0,255,1.0,0,0,224,http,0.0,1.0,0.0,6,0.0,0.0,0.0,347,0,1,74,0.0,0.0,normal
5647,0.0,0,0.06,0.0,SF,6,0.03,0,tcp,0.09,0.0,255,1.0,0,0,149,http,0.0,1.0,0.0,23,0.0,0.0,0.04,3991,0,1,18,0.0,0.0,normal
5648,0.0,0,0.0,0.0,SF,111,0.0,0,udp,0.0,0.0,255,1.0,0,0,46,domain_u,0.0,1.0,0.0,111,0.0,0.0,0.0,46,0,0,255,0.0,0.0,normal
5649,0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.17,0.0,255,1.0,0,0,349,http,0.0,1.0,0.0,12,0.0,0.0,0.0,253,0,1,255,0.0,0.0,normal
5650,0.0,0,0.07,0.0,SF,1,0.04,0,tcp,0.22,0.0,255,1.0,0,0,382,http,0.07,1.0,0.0,18,0.0,0.0,0.0,499,0,1,15,0.0,0.0,normal
5651,0.0,0,0.01,0.72,SF,1,0.02,0,tcp,0.0,0.0,88,0.28,0,0,130,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,240,0,1,98,0.66,0.0,normal
5652,0.0,0,0.0,0.0,SF,9,0.0,0,tcp,0.15,0.0,255,1.0,0,0,275,http,0.0,1.0,0.0,13,0.0,0.0,0.0,313,0,1,255,0.0,0.0,normal
5653,0.0,0,0.0,0.01,SF,72,0.0,0,udp,0.01,0.0,211,0.83,0,0,43,domain_u,0.0,1.0,0.0,150,0.0,0.0,0.0,73,0,0,255,0.0,0.0,normal
5654,0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.0,0.0,255,1.0,0,0,168,http,0.0,1.0,0.0,11,0.0,0.0,0.0,4898,0,1,255,0.0,0.0,normal
5655,0.0,0,0.15,0.03,SF,8,0.0,0,tcp,0.0,0.0,24,0.15,0,0,7162,ftp_data,0.0,1.0,0.0,8,0.0,0.0,0.0,0,0,1,157,0.0,0.0,normal
5656,0.0,0,0.08,0.0,SF,1,0.0,0,udp,0.0,0.0,12,1.0,0,0,105,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,12,0.0,0.0,normal
5657,0.0,1,0.01,0.08,SF,1,0.67,0,tcp,0.0,0.0,3,0.03,0,0,52,pop_3,0.01,1.0,0.0,1,0.0,0.0,0.0,1565,0,1,72,0.01,0.0,normal
5658,0.0,0,1.0,0.0,SF,1,0.07,0,tcp,0.0,0.0,255,1.0,0,0,238,http,0.0,1.0,0.0,1,0.0,0.0,0.0,27928,0,1,1,0.0,0.0,normal
5659,0.0,0,0.01,0.0,SF,4,0.02,0,tcp,0.17,0.0,255,1.0,0,0,253,http,0.0,1.0,0.0,23,0.0,0.0,0.0,1588,0,1,125,0.0,0.0,normal
5660,0.0,0,0.0,0.0,SF,9,0.0,0,tcp,0.0,0.0,255,1.0,0,0,324,http,0.0,1.0,0.0,9,0.0,0.0,0.0,1875,0,1,255,0.0,0.0,normal
5661,0.0,1,0.01,0.04,SF,1,0.02,0,tcp,1.0,0.0,108,0.47,0,0,2041,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,332,0,1,160,0.0,0.0,normal
5662,0.0,0,0.17,0.0,SF,3,0.05,0,tcp,0.5,0.0,183,1.0,0,0,305,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1307,0,1,6,0.0,0.0,normal
5663,0.0,0,0.01,0.0,SF,2,0.01,0,tcp,0.0,0.0,255,1.0,0,0,302,http,0.0,1.0,0.0,2,0.0,0.0,0.0,18308,0,1,127,0.0,0.0,normal
5665,0.0,0,0.01,0.0,SF,7,0.02,0,tcp,0.25,0.0,255,1.0,0,0,254,http,0.0,1.0,0.0,8,0.0,0.0,0.0,521,0,1,191,0.0,0.0,normal
5666,0.0,0,0.05,0.0,SF,19,0.03,0,tcp,0.0,0.01,255,1.0,0,0,316,http,0.0,1.0,0.0,19,0.0,0.0,0.0,505,0,1,19,0.0,0.0,normal
5667,0.0,0,0.04,0.03,SF,2,0.05,0,tcp,0.0,0.0,41,0.04,0,0,245,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,0,145,0.0,0.0,normal
5668,0.0,1,0.03,0.17,SF,1,0.02,0,tcp,1.0,0.0,115,0.6,0,0,2577,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,330,0,1,30,0.0,0.0,normal
5669,0.0,0,0.02,0.0,SF,8,0.01,0,tcp,0.14,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,28,0.0,0.0,0.0,3505,0,1,41,0.0,0.0,normal
5670,0.0,0,0.0,0.0,SF,13,0.01,0,tcp,0.0,0.0,255,1.0,0,0,339,http,0.0,1.0,0.0,13,0.0,0.0,0.0,1444,0,1,213,0.0,0.0,normal
5671,0.0,0,0.01,0.0,SF,5,0.02,0,tcp,0.0,0.0,255,1.0,0,0,200,http,0.0,1.0,0.0,5,0.0,0.0,0.0,292,0,1,153,0.0,0.0,normal
5672,0.0,0,0.2,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,306,http,0.0,1.0,0.0,1,0.0,0.0,0.0,164,0,1,5,0.0,0.0,normal
5673,0.0,2,0.01,0.01,SF,1,0.01,0,tcp,0.0,0.0,241,0.96,0,0,933,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,344,0,1,170,0.0,0.0,normal
5674,0.0,0,0.01,0.0,SF,6,0.02,0,tcp,0.29,0.0,255,1.0,0,0,272,http,0.0,1.0,0.0,7,0.0,0.0,0.0,769,0,1,131,0.0,0.0,normal
5675,0.0,0,0.01,0.0,SF,2,0.03,0,tcp,0.0,0.0,255,1.0,0,0,305,http,0.01,1.0,0.0,2,0.0,0.0,0.0,22158,0,1,129,0.0,0.0,normal
5676,0.0,0,0.08,0.0,SF,1,0.04,0,tcp,0.67,0.0,255,1.0,0,0,305,http,0.0,1.0,0.0,3,0.01,0.0,0.0,502,0,1,13,0.0,0.0,normal
5677,0.0,0,0.04,0.02,SF,1,0.0,0,tcp,0.0,0.0,11,0.04,0,0,2063,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,1,247,0.82,0.0,normal
5678,0.0,0,0.08,0.0,SF,13,0.03,0,tcp,0.18,0.0,255,1.0,0,0,285,http,0.0,1.0,0.0,17,0.0,0.0,0.0,456,0,1,13,0.0,0.0,normal
5679,0.0,0,0.01,0.0,SF,16,0.01,0,tcp,0.12,0.0,255,1.0,0,0,203,http,0.0,1.0,0.0,17,0.0,0.0,0.0,1744,0,1,174,0.0,0.0,normal
5680,0.0,0,0.14,0.0,SF,7,0.05,0,tcp,0.0,0.0,255,1.0,0,0,325,http,0.0,1.0,0.0,7,0.0,0.0,0.0,4580,0,1,7,0.0,0.0,normal
5681,0.0,0,0.01,0.0,SF,24,0.03,0,tcp,0.0,0.0,255,1.0,0,0,209,http,0.01,1.0,0.0,24,0.0,0.0,0.0,1817,0,1,115,0.0,0.0,normal
5682,0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.0,0.01,255,1.0,0,0,308,http,0.01,1.0,0.0,8,0.0,0.0,0.0,299,0,1,255,0.0,0.0,normal
5683,0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.13,0.0,255,1.0,0,0,186,http,0.0,1.0,0.0,15,0.0,0.0,0.0,784,0,1,255,0.0,0.0,normal
5684,0.0,0,0.0,0.01,SF,1,0.0,0,udp,0.0,0.0,214,0.84,0,0,31,domain_u,0.0,1.0,0.0,1,0.0,0.0,0.0,91,0,0,255,0.0,0.0,normal
5685,0.0,10,0.01,0.03,SF,1,0.0,0,tcp,0.0,0.0,1,0.01,0,0,106,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,1580,0,1,159,0.0,0.0,normal
5686,0.0,0,0.0,0.0,SF,353,0.0,0,udp,0.0,0.0,255,1.0,0,0,516,other,0.0,1.0,0.0,353,0.0,0.0,0.0,0,0,0,255,0.0,0.0,normal
5687,0.0,27,0.12,0.25,SF,1,0.0,30,tcp,0.0,0.0,4,0.5,0,0,1491,ftp,0.0,1.0,0.0,1,0.0,0.0,0.0,4152,1,1,8,0.0,0.0,normal
5688,0.0,0,0.03,0.07,SF,1,0.02,0,tcp,0.0,0.0,121,0.83,0,0,1373,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,330,0,1,30,0.0,0.0,normal
5689,0.0,12,0.01,0.02,SF,1,0.01,0,tcp,0.0,0.0,187,0.68,0,0,1313,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,336,0,1,195,0.0,0.0,normal
5691,0.0,0,0.01,0.03,SF,1,0.01,0,tcp,0.0,0.0,134,0.54,0,0,1066,smtp,0.01,1.0,0.0,1,0.0,0.0,0.0,279,0,1,157,0.0,0.0,normal
5692,0.0,22,0.33,0.67,SF,1,0.0,5,tcp,0.0,0.0,2,0.67,0,0,288,ftp,0.0,1.0,0.0,1,0.0,0.0,0.0,903,1,1,3,0.0,0.0,normal
5693,0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.1,0.0,255,1.0,0,0,228,http,0.0,1.0,0.0,20,0.0,0.0,0.0,3276,0,1,255,0.0,0.0,normal
5694,0.0,0,0.09,0.0,SF,11,0.06,0,tcp,0.0,0.0,255,1.0,0,0,300,http,0.0,1.0,0.0,11,0.0,0.0,0.0,476,0,1,11,0.0,0.0,normal
5695,0.0,0,0.43,0.02,SF,1,0.0,0,udp,0.0,0.0,48,0.43,0,0,48,ntp_u,0.0,1.0,0.0,1,0.0,0.0,0.0,48,0,0,112,0.0,0.0,normal
5696,0.0,0,0.25,0.0,SF,1,0.06,0,tcp,0.0,0.0,254,1.0,0,0,376,http,0.0,1.0,0.0,1,0.0,0.0,0.0,4675,0,1,4,0.0,0.0,normal
5697,0.0,0,0.0,0.0,SF,1,0.01,0,tcp,1.0,0.0,255,1.0,0,0,150,http,0.0,1.0,0.0,2,0.0,0.0,0.0,12632,0,1,210,0.0,0.0,normal
5698,0.0,0,0.04,0.0,SF,8,0.02,0,tcp,0.0,0.0,255,1.0,0,0,336,http,0.0,1.0,0.0,8,0.0,0.0,0.0,3851,0,1,23,0.0,0.0,normal
5699,0.0,0,0.28,0.02,SF,18,0.0,0,tcp,0.0,0.0,72,0.28,0,0,4753,ftp_data,0.0,1.0,0.0,18,0.0,0.0,0.0,0,0,1,255,0.03,0.0,normal
5700,0.0,0,0.14,0.0,SF,1,0.07,0,tcp,1.0,0.0,255,1.0,0,0,316,http,0.0,1.0,0.0,2,0.0,0.0,0.0,4704,0,1,7,0.0,0.0,normal
5701,0.0,0,0.0,0.01,SF,74,0.0,0,udp,0.03,0.0,254,1.0,0,0,43,domain_u,0.0,1.0,0.0,79,0.0,0.0,0.0,116,0,0,255,0.0,0.0,normal
5702,0.0,0,0.01,0.0,SF,20,0.04,0,tcp,0.0,0.0,255,1.0,0,0,261,http,0.0,1.0,0.0,20,0.0,0.0,0.0,1314,0,1,147,0.0,0.0,normal
5703,0.0,0,0.01,0.02,SF,1,0.01,0,tcp,0.0,0.0,245,0.95,0,0,1533,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,329,0,1,171,0.0,0.0,normal
5704,0.0,0,0.0,0.01,SF,116,0.0,0,udp,0.02,0.0,227,0.89,0,0,43,domain_u,0.0,1.0,0.0,118,0.0,0.0,0.0,116,0,0,255,0.0,0.0,normal
5705,0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.27,0.0,255,1.0,0,0,221,http,0.0,1.0,0.0,15,0.0,0.0,0.0,656,0,1,255,0.0,0.0,normal
5706,0.0,421,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.69,54,0.21,0,4,442,telnet,0.55,1.0,0.0,1,0.0,0.0,0.0,12679,0,1,255,0.0,0.0,normal
5707,0.0,0,0.47,0.07,SF,6,0.02,0,tcp,0.29,0.0,85,0.45,0,0,13239,ftp_data,0.0,1.0,0.0,7,0.0,0.0,0.0,0,0,1,75,0.0,0.0,normal
5708,0.0,0,0.0,0.0,SF,19,0.0,0,tcp,0.07,0.01,255,1.0,0,0,289,http,0.01,1.0,0.0,29,0.0,0.0,0.0,7525,0,1,255,0.0,0.0,normal
5709,0.0,0,0.0,0.01,SF,1,0.0,0,tcp,0.0,0.0,251,0.98,0,0,256,http,0.0,1.0,0.0,1,0.0,0.0,0.0,3383,0,1,255,0.0,0.0,normal
5710,0.0,1,0.05,0.1,SF,1,0.01,0,tcp,1.0,0.0,242,0.86,0,0,2225,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,364,0,1,21,0.0,0.0,normal
5711,0.0,0,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.07,15,0.06,0,0,8,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,139,0,0,255,0.0,0.0,normal
5712,0.0,10,0.01,0.04,SF,1,0.02,0,tcp,0.0,0.0,114,0.52,0,0,1299,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,333,0,1,128,0.0,0.0,normal
5713,0.0,0,0.03,0.0,SF,3,0.06,0,tcp,0.0,0.0,255,1.0,0,0,167,http,0.0,1.0,0.0,3,0.0,0.0,0.0,9724,0,1,39,0.0,0.0,normal
5714,0.0,0,0.0,0.0,SF,41,0.0,0,tcp,0.06,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,47,0.0,0.0,0.0,797,0,1,255,0.0,0.0,normal
5715,0.0,0,1.0,0.0,SF,1,0.05,0,tcp,0.0,0.0,255,1.0,0,0,237,http,0.0,1.0,0.0,1,0.0,0.0,0.0,10246,0,1,1,0.0,0.0,normal
5716,0.0,0,0.05,0.0,SF,6,0.03,0,tcp,0.0,0.0,255,1.0,0,0,312,http,0.0,1.0,0.0,6,0.0,0.0,0.0,981,0,1,19,0.05,0.0,normal
5717,0.0,0,0.02,0.0,SF,1,0.15,0,tcp,0.0,0.0,255,1.0,0,0,222,http,0.0,1.0,0.0,1,0.9,0.0,0.0,278,0,1,47,0.64,0.0,normal
5718,0.0,0,0.03,0.0,SF,6,0.08,0,tcp,0.38,0.0,195,1.0,0,0,232,http,0.0,1.0,0.0,8,0.0,0.0,0.0,6509,0,1,34,0.0,0.0,normal
5719,0.0,1,0.01,0.02,SF,1,0.01,0,tcp,1.0,0.0,238,0.94,0,0,92988,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,328,0,1,109,0.0,0.0,normal
5720,0.0,0,0.0,0.01,SF,1,0.02,0,tcp,0.0,0.78,129,0.49,0,0,1640,smtp,0.81,1.0,0.0,1,0.0,0.0,0.0,386,0,1,248,0.0,0.0,normal
5721,0.0,0,0.0,0.0,SF,76,0.0,0,udp,0.01,0.0,255,1.0,0,0,42,domain_u,0.0,1.0,0.0,156,0.0,0.0,0.0,147,0,0,255,0.0,0.0,normal
5722,0.0,0,0.01,0.01,SF,2,0.0,0,udp,0.0,0.0,151,0.85,0,0,105,private,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,0,177,0.0,0.0,normal
5723,0.0,0,0.0,0.0,SF,213,0.0,0,udp,0.0,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,213,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
5724,0.0,116,0.0,0.06,RSTO,1,0.0,0,tcp,0.0,0.0,5,0.02,0,0,0,telnet,0.94,1.0,1.0,1,0.4,1.0,0.0,0,0,0,255,0.01,0.0,normal
5727,0.0,0,0.0,0.06,SF,1,0.0,0,tcp,0.0,0.0,7,0.03,0,0,7,finger,0.02,1.0,0.0,1,0.0,0.0,0.0,225,0,0,255,0.0,0.0,normal
5728,0.0,0,0.03,0.0,SF,14,0.06,0,tcp,0.0,0.0,255,1.0,0,0,223,http,0.0,1.0,0.0,14,0.01,0.0,0.0,4739,0,1,39,0.0,0.0,normal
5729,0.0,2,0.1,0.2,SF,1,0.02,0,tcp,0.0,0.0,152,0.9,0,0,11924,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,1370,0,1,10,0.0,0.0,normal
5730,0.0,0,0.01,0.03,SF,1,0.02,0,tcp,1.0,0.0,115,0.43,0,0,1001,smtp,0.0,1.0,0.0,2,0.04,0.0,0.0,330,0,1,115,0.03,0.0,normal
5731,0.5,0,0.02,0.04,S0,2,0.12,0,tcp,0.0,0.06,17,0.06,0,0,0,finger,0.01,1.0,0.0,2,0.0,0.0,0.5,0,0,0,124,0.0,0.0,normal
5732,0.0,0,0.03,0.0,SF,10,0.04,0,tcp,0.0,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,10,0.0,0.0,0.0,15150,0,1,40,0.0,0.0,normal
5733,0.0,0,0.25,0.0,SF,4,0.01,0,tcp,0.0,0.0,255,1.0,0,0,240,http,0.0,1.0,0.0,4,0.0,0.0,0.0,369,0,1,4,0.0,0.0,normal
5734,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.4,0.0,255,1.0,0,0,295,http,0.0,1.0,0.0,5,0.0,0.0,0.0,5790,0,1,255,0.0,0.0,normal
5735,0.0,0,0.07,0.0,SF,14,0.03,0,tcp,0.0,0.0,250,1.0,0,0,224,http,0.0,1.0,0.0,14,0.0,0.0,0.0,61552,0,1,14,0.0,0.0,normal
5736,0.0,0,0.04,0.0,SF,24,0.04,0,tcp,0.0,0.0,255,1.0,0,0,224,http,0.0,1.0,0.0,24,0.0,0.0,0.0,7775,0,1,24,0.0,0.0,normal
5737,0.0,0,0.0,0.0,SF,20,0.0,0,tcp,0.14,0.0,255,1.0,0,0,219,http,0.0,1.0,0.0,43,0.0,0.0,0.0,511,0,1,255,0.0,0.0,normal
5738,0.0,0,0.01,0.0,SF,7,0.04,0,tcp,0.0,0.0,255,1.0,0,0,339,http,0.0,1.0,0.0,7,0.0,0.0,0.0,5320,0,1,85,0.0,0.0,normal
5739,0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.29,0.0,208,1.0,0,0,286,http,0.0,1.0,0.0,14,0.0,0.0,0.0,1415,0,1,208,0.0,0.0,normal
5740,0.0,0,0.01,0.07,SF,1,0.01,0,tcp,0.0,0.01,146,0.6,0,0,1452,smtp,0.04,1.0,0.0,1,0.0,0.0,0.0,326,0,1,89,0.0,0.0,normal
5741,0.0,0,0.0,0.01,SF,200,0.0,0,udp,0.01,0.0,253,0.99,0,0,45,domain_u,0.0,1.0,0.0,280,0.0,0.0,0.0,131,0,0,255,0.0,0.0,normal
5742,0.0,0,0.03,0.0,SF,10,0.04,0,tcp,0.0,0.0,255,1.0,0,0,164,http,0.0,1.0,0.0,10,0.0,0.0,0.0,3583,0,1,30,0.0,0.0,normal
5743,0.0,0,0.25,0.0,SF,4,0.05,0,tcp,0.25,0.0,255,1.0,0,0,199,http,0.0,1.0,0.0,8,0.0,0.0,0.0,549,0,1,4,0.0,0.0,normal
5744,0.0,0,0.5,0.0,SF,2,0.07,0,tcp,0.0,0.0,255,1.0,0,0,338,http,0.0,1.0,0.0,2,0.0,0.0,0.0,11271,0,1,2,0.0,0.0,normal
5745,0.0,1,0.0,0.71,SF,1,0.0,0,tcp,1.0,0.0,12,0.05,0,0,2408,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,328,0,1,255,0.0,0.0,normal
5746,0.0,0,0.14,0.0,REJ,1,0.21,0,tcp,0.0,0.0,243,1.0,0,0,0,http,0.0,1.0,1.0,1,0.96,1.0,0.0,0,0,0,7,1.0,0.0,normal
5747,0.0,0,0.01,0.0,SF,86,0.0,0,udp,0.01,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,166,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
5748,0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.0,0.0,255,1.0,0,0,331,http,0.0,1.0,0.0,6,0.01,0.0,0.0,480,0,1,255,0.01,0.0,normal
5749,0.0,0,0.08,0.0,SF,12,0.16,0,tcp,0.0,0.0,255,1.0,0,0,203,http,0.0,1.0,0.0,12,0.56,0.0,0.0,1944,0,1,12,0.0,0.0,normal
5750,0.0,0,0.01,0.01,SF,244,0.0,0,udp,0.01,0.0,219,0.86,0,0,44,domain_u,0.0,1.0,0.0,248,0.0,0.0,0.0,95,0,0,255,0.0,0.0,normal
5751,0.0,0,0.25,0.0,REJ,1,0.04,0,tcp,0.67,0.0,213,1.0,0,0,0,http,0.0,1.0,1.0,3,0.69,0.33,0.0,0,0,0,4,1.0,0.0,normal
5752,0.0,0,0.01,0.01,SF,111,0.0,0,udp,0.0,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,111,0.0,0.0,0.0,72,0,0,255,0.0,0.0,normal
5753,0.0,0,0.02,0.0,SF,25,0.04,0,tcp,0.06,0.0,255,1.0,0,0,311,http,0.02,1.0,0.0,48,0.0,0.0,0.0,5348,0,1,53,0.0,0.0,normal
5754,0.0,0,0.07,0.0,SF,4,0.02,0,tcp,0.0,0.0,255,1.0,0,0,251,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1841,0,1,15,0.0,0.0,normal
5755,0.06,0,0.01,0.0,SF,18,0.02,0,tcp,0.16,0.01,255,1.0,0,0,286,http,0.01,1.0,0.0,45,0.0,0.0,0.07,874,0,1,150,0.0,0.0,normal
5756,0.0,1,0.01,0.03,SF,1,0.0,0,tcp,1.0,0.0,76,0.88,0,0,1223,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,329,0,1,86,0.0,0.0,normal
5757,0.0,0,0.01,0.0,SF,3,0.0,0,tcp,0.0,0.0,146,1.0,0,0,298,http,0.0,1.0,0.0,3,0.0,0.0,0.0,12884,0,1,146,0.0,0.0,normal
5758,0.0,0,0.0,0.0,SF,20,0.0,0,tcp,0.1,0.0,255,1.0,0,0,330,http,0.0,1.0,0.0,21,0.0,0.0,0.0,748,0,1,255,0.0,0.0,normal
5759,0.0,0,0.11,0.0,SF,9,0.01,0,tcp,0.17,0.0,255,1.0,0,0,309,http,0.0,1.0,0.0,18,0.0,0.0,0.0,3248,0,1,9,0.0,0.0,normal
5760,0.0,0,0.0,0.0,SF,27,0.0,0,tcp,0.0,0.0,255,1.0,0,0,218,http,0.0,1.0,0.0,27,0.0,0.0,0.0,706,0,1,255,0.0,0.0,normal
5761,0.0,0,0.1,0.0,SF,10,0.05,0,tcp,0.0,0.0,98,1.0,0,0,300,http,0.0,1.0,0.0,10,0.0,0.0,0.0,1963,0,1,10,0.0,0.0,normal
5762,0.0,0,0.01,0.0,REJ,41,0.1,0,tcp,0.07,0.0,255,1.0,0,0,0,http,0.0,1.0,0.02,43,0.76,0.02,0.0,0,0,0,86,0.33,0.0,normal
5763,0.0,0,0.25,0.0,SF,1,0.05,0,tcp,0.1,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,31,0.0,0.0,0.0,443,0,1,4,0.0,0.0,normal
5764,0.0,0,0.0,0.0,SF,42,0.01,0,tcp,0.05,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,43,0.0,0.0,0.0,5196,0,1,230,0.0,0.0,normal
5765,0.0,8,0.01,0.02,SF,1,0.01,0,tcp,1.0,0.0,176,0.68,0,0,3370,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,330,0,1,190,0.0,0.0,normal
5766,0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.14,0.0,255,1.0,0,0,146,http,0.0,1.0,0.0,14,0.01,0.0,0.0,15634,0,1,255,0.01,0.0,normal
5767,0.0,0,1.0,0.0,SF,407,0.0,0,udp,0.0,0.0,255,1.0,0,0,516,other,0.0,1.0,0.0,407,0.0,0.0,0.0,4,0,0,255,0.0,0.0,normal
5768,0.0,0,0.0,0.01,SF,79,0.0,0,udp,0.01,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,159,0.0,0.0,0.0,127,0,0,255,0.0,0.0,normal
5769,0.0,0,0.0,0.0,SF,29,0.0,0,tcp,0.09,0.0,255,1.0,0,0,265,http,0.0,1.0,0.0,33,0.0,0.0,0.0,309,0,1,255,0.0,0.0,normal
5771,0.0,1,0.33,0.0,SF,1,0.01,0,tcp,1.0,0.0,195,1.0,0,0,5221,smtp,0.0,1.0,0.0,4,0.0,0.0,0.0,335,0,1,3,0.0,0.0,normal
5772,0.0,0,0.61,0.09,SF,6,0.0,0,tcp,0.0,0.01,70,0.54,0,0,3909,ftp_data,0.01,1.0,0.0,6,0.0,0.0,0.0,0,0,1,129,0.0,0.0,normal
5773,0.0,0,0.21,0.02,SF,1,0.0,0,tcp,0.0,0.0,41,0.21,0,0,26,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,1,195,0.0,0.0,normal
